code_zone,lib_zone,date_debut_vigilance,date_ech,date_dif,lib_pol,code_pol,etat,couleur,com_court,com_long
2012,Zone urbaine des Pays de Savoie,2020-01-27,2020-01-28,2020-01-27,aucun,aucun,PAS DE DEPASSEMENT,#19FF19,aucun,aucun
2011,Zone des Coteaux,2020-01-27,2020-01-28,2020-01-27,aucun,aucun,PAS DE DEPASSEMENT,#19FF19,aucun,aucun
2014,Zone Alpine Savoie,2020-01-27,2020-01-28,2020-01-27,aucun,aucun,PAS DE DEPASSEMENT,#19FF19,aucun,aucun
2013,Zone Alpine Isère,2020-01-27,2020-01-28,2020-01-27,aucun,aucun,PAS DE DEPASSEMENT,#19FF19,aucun,aucun
2015,Zone Alpine Haute-Savoie,2020-01-27,2020-01-28,2020-01-27,aucun,aucun,PAS DE DEPASSEMENT,#19FF19,aucun,aucun
2016,Zone Alpine Ain,2020-01-27,2020-01-28,2020-01-27,aucun,aucun,PAS DE DEPASSEMENT,#19FF19,aucun,aucun
2010,Vallée Maurienne Tarentaise,2020-01-27,2020-01-28,2020-01-27,aucun,aucun,PAS DE DEPASSEMENT,#19FF19,aucun,aucun
2009,Vallée du Rhône,2020-01-27,2020-01-28,2020-01-27,aucun,aucun,PAS DE DEPASSEMENT,#19FF19,aucun,aucun
2008,Vallée de l'Arve,2020-01-27,2020-01-28,2020-01-27,aucun,aucun,PAS DE DEPASSEMENT,#19FF19,aucun,aucun
2007,Ouest Ardèche,2020-01-27,2020-01-28,2020-01-27,aucun,aucun,PAS DE DEPASSEMENT,#19FF19,aucun,aucun
2006,Ouest Ain,2020-01-27,2020-01-28,2020-01-27,aucun,aucun,PAS DE DEPASSEMENT,#19FF19,aucun,aucun
2005,Est Drôme,2020-01-27,2020-01-28,2020-01-27,aucun,aucun,PAS DE DEPASSEMENT,#19FF19,aucun,aucun
2004,Contreforts Massif Central,2020-01-27,2020-01-28,2020-01-27,aucun,aucun,PAS DE DEPASSEMENT,#19FF19,aucun,aucun
2002,Bassin Stéphanois,2020-01-27,2020-01-28,2020-01-27,aucun,aucun,PAS DE DEPASSEMENT,#19FF19,aucun,aucun
2003,Bassin Lyon Nord-Isère,2020-01-27,2020-01-28,2020-01-27,aucun,aucun,PAS DE DEPASSEMENT,#19FF19,aucun,aucun
2001,Bassin Lémanique,2020-01-27,2020-01-28,2020-01-27,aucun,aucun,PAS DE DEPASSEMENT,#19FF19,aucun,aucun
2000,Bassin Grenoblois,2020-01-27,2020-01-28,2020-01-27,aucun,aucun,PAS DE DEPASSEMENT,#19FF19,aucun,aucun
2000,Bassin Grenoblois,2020-01-26,2020-01-27,2020-01-26,PM10,5,ALERTE,#FF1919,"Samedi 25 janvier, la qualité de l'air s'est sensiblement améliorée sur toute la partie Ouest de la Région, et les dépassements de seuils réglementaires ont concerné uniquement le sillon rhôdanien et les vallées alpines. En soirée, les taux de particules fines ont amorcé une tendance à la baisse au centre de la région, sous l'effet d'un vent de Sud plus important que prévu.
Dimanche 26 janvier, des pluies en cours de journée, ainsi qu'une meilleure dispersion verticale des polluants, vont contribuer à une nouvelle diminution des taux de particules. Seul l'Est de la Région est susceptible de conserver des concentrations élevées. Ainsi, les vigilances restent actives pour les prochaines 24 heures sur le bassin grenoblois, la zone urbaine des pays de Savoie et la vallée de l'Arve. Partout ailleurs, les vigilances sont levées dès aujourd'hui.
Lundi 27 janvier, le changement de masse d'air s'amplifie, avec l'arrivée d'un vent de Sud marqué sur une large partie du territoire. Les dernières zones concernées par l'épisode devraient voir la situation s'améliorer, et la qualité de l'air devrait retrouver un niveau satisfaisant sur la quasi-totalité de la Région. Mardi 28, de fortes pluies sont attendues, participant efficacement au lessivage des polluants présents dans l'atmosphère.","Samedi 25 janvier, la qualité de l'air s'est sensiblement améliorée sur toute la partie Ouest de la Région, et les dépassements de seuils réglementaires ont concerné uniquement le sillon rhôdanien et les vallées alpines. En soirée, les taux de particules fines ont amorcé une tendance à la baisse au centre de la région, sous l'effet d'un vent de Sud plus important que prévu.
Dimanche 26 janvier, des pluies en cours de journée, ainsi qu'une meilleure dispersion verticale des polluants, vont contribuer à une nouvelle diminution des taux de particules. Seul l'Est de la Région est susceptible de conserver des concentrations élevées. Ainsi, les vigilances restent actives pour les prochaines 24 heures sur le bassin grenoblois, la zone urbaine des pays de Savoie et la vallée de l'Arve. Partout ailleurs, les vigilances sont levées dès aujourd'hui.
Lundi 27 janvier, le changement de masse d'air s'amplifie, avec l'arrivée d'un vent de Sud marqué sur une large partie du territoire. Les dernières zones concernées par l'épisode devraient voir la situation s'améliorer, et la qualité de l'air devrait retrouver un niveau satisfaisant sur la quasi-totalité de la Région. Mardi 28, de fortes pluies sont attendues, participant efficacement au lessivage des polluants présents dans l'atmosphère."
2008,Vallée de l'Arve,2020-01-26,2020-01-27,2020-01-26,PM10,5,ALERTE,#FF1919,"Samedi 25 janvier, la qualité de l'air s'est sensiblement améliorée sur toute la partie Ouest de la Région, et les dépassements de seuils réglementaires ont concerné uniquement le sillon rhôdanien et les vallées alpines. En soirée, les taux de particules fines ont amorcé une tendance à la baisse au centre de la région, sous l'effet d'un vent de Sud plus important que prévu.
Dimanche 26 janvier, des pluies en cours de journée, ainsi qu'une meilleure dispersion verticale des polluants, vont contribuer à une nouvelle diminution des taux de particules. Seul l'Est de la Région est susceptible de conserver des concentrations élevées. Ainsi, les vigilances restent actives pour les prochaines 24 heures sur le bassin grenoblois, la zone urbaine des pays de Savoie et la vallée de l'Arve. Partout ailleurs, les vigilances sont levées dès aujourd'hui.
Lundi 27 janvier, le changement de masse d'air s'amplifie, avec l'arrivée d'un vent de Sud marqué sur une large partie du territoire. Les dernières zones concernées par l'épisode devraient voir la situation s'améliorer, et la qualité de l'air devrait retrouver un niveau satisfaisant sur la quasi-totalité de la Région. Mardi 28, de fortes pluies sont attendues, participant efficacement au lessivage des polluants présents dans l'atmosphère.","Samedi 25 janvier, la qualité de l'air s'est sensiblement améliorée sur toute la partie Ouest de la Région, et les dépassements de seuils réglementaires ont concerné uniquement le sillon rhôdanien et les vallées alpines. En soirée, les taux de particules fines ont amorcé une tendance à la baisse au centre de la région, sous l'effet d'un vent de Sud plus important que prévu.
Dimanche 26 janvier, des pluies en cours de journée, ainsi qu'une meilleure dispersion verticale des polluants, vont contribuer à une nouvelle diminution des taux de particules. Seul l'Est de la Région est susceptible de conserver des concentrations élevées. Ainsi, les vigilances restent actives pour les prochaines 24 heures sur le bassin grenoblois, la zone urbaine des pays de Savoie et la vallée de l'Arve. Partout ailleurs, les vigilances sont levées dès aujourd'hui.
Lundi 27 janvier, le changement de masse d'air s'amplifie, avec l'arrivée d'un vent de Sud marqué sur une large partie du territoire. Les dernières zones concernées par l'épisode devraient voir la situation s'améliorer, et la qualité de l'air devrait retrouver un niveau satisfaisant sur la quasi-totalité de la Région. Mardi 28, de fortes pluies sont attendues, participant efficacement au lessivage des polluants présents dans l'atmosphère."
2012,Zone urbaine des Pays de Savoie,2020-01-26,2020-01-27,2020-01-26,PM10,5,ALERTE SUR PERSISTANCE,#FFCE19,"Samedi 25 janvier, la qualité de l'air s'est sensiblement améliorée sur toute la partie Ouest de la Région, et les dépassements de seuils réglementaires ont concerné uniquement le sillon rhôdanien et les vallées alpines. En soirée, les taux de particules fines ont amorcé une tendance à la baisse au centre de la région, sous l'effet d'un vent de Sud plus important que prévu.
Dimanche 26 janvier, des pluies en cours de journée, ainsi qu'une meilleure dispersion verticale des polluants, vont contribuer à une nouvelle diminution des taux de particules. Seul l'Est de la Région est susceptible de conserver des concentrations élevées. Ainsi, les vigilances restent actives pour les prochaines 24 heures sur le bassin grenoblois, la zone urbaine des pays de Savoie et la vallée de l'Arve. Partout ailleurs, les vigilances sont levées dès aujourd'hui.
Lundi 27 janvier, le changement de masse d'air s'amplifie, avec l'arrivée d'un vent de Sud marqué sur une large partie du territoire. Les dernières zones concernées par l'épisode devraient voir la situation s'améliorer, et la qualité de l'air devrait retrouver un niveau satisfaisant sur la quasi-totalité de la Région. Mardi 28, de fortes pluies sont attendues, participant efficacement au lessivage des polluants présents dans l'atmosphère.","Samedi 25 janvier, la qualité de l'air s'est sensiblement améliorée sur toute la partie Ouest de la Région, et les dépassements de seuils réglementaires ont concerné uniquement le sillon rhôdanien et les vallées alpines. En soirée, les taux de particules fines ont amorcé une tendance à la baisse au centre de la région, sous l'effet d'un vent de Sud plus important que prévu.
Dimanche 26 janvier, des pluies en cours de journée, ainsi qu'une meilleure dispersion verticale des polluants, vont contribuer à une nouvelle diminution des taux de particules. Seul l'Est de la Région est susceptible de conserver des concentrations élevées. Ainsi, les vigilances restent actives pour les prochaines 24 heures sur le bassin grenoblois, la zone urbaine des pays de Savoie et la vallée de l'Arve. Partout ailleurs, les vigilances sont levées dès aujourd'hui.
Lundi 27 janvier, le changement de masse d'air s'amplifie, avec l'arrivée d'un vent de Sud marqué sur une large partie du territoire. Les dernières zones concernées par l'épisode devraient voir la situation s'améliorer, et la qualité de l'air devrait retrouver un niveau satisfaisant sur la quasi-totalité de la Région. Mardi 28, de fortes pluies sont attendues, participant efficacement au lessivage des polluants présents dans l'atmosphère."
2053,Puy-de-Dôme,2020-01-26,2020-01-27,2020-01-26,aucun,aucun,PAS DE DEPASSEMENT,#19FF19,aucun,aucun
2050,Allier,2020-01-26,2020-01-27,2020-01-26,aucun,aucun,PAS DE DEPASSEMENT,#19FF19,aucun,aucun
2003,Bassin Lyon Nord-Isère,2020-01-26,2020-01-27,2020-01-26,aucun,aucun,PAS DE DEPASSEMENT,#19FF19,aucun,aucun
2001,Bassin Lémanique,2020-01-26,2020-01-27,2020-01-26,aucun,aucun,PAS DE DEPASSEMENT,#19FF19,aucun,aucun
2013,Zone Alpine Isère,2020-01-26,2020-01-27,2020-01-26,aucun,aucun,PAS DE DEPASSEMENT,#19FF19,aucun,aucun
2015,Zone Alpine Haute-Savoie,2020-01-26,2020-01-27,2020-01-26,aucun,aucun,PAS DE DEPASSEMENT,#19FF19,aucun,aucun
2014,Zone Alpine Savoie,2020-01-26,2020-01-27,2020-01-26,aucun,aucun,PAS DE DEPASSEMENT,#19FF19,aucun,aucun
2011,Zone des Coteaux,2020-01-26,2020-01-27,2020-01-26,aucun,aucun,PAS DE DEPASSEMENT,#19FF19,aucun,aucun
2052,Haute-Loire,2020-01-26,2020-01-27,2020-01-26,aucun,aucun,PAS DE DEPASSEMENT,#19FF19,aucun,aucun
2051,Cantal,2020-01-26,2020-01-27,2020-01-26,aucun,aucun,PAS DE DEPASSEMENT,#19FF19,aucun,aucun
2016,Zone Alpine Ain,2020-01-26,2020-01-27,2020-01-26,aucun,aucun,PAS DE DEPASSEMENT,#19FF19,aucun,aucun
2010,Vallée Maurienne Tarentaise,2020-01-26,2020-01-27,2020-01-26,aucun,aucun,PAS DE DEPASSEMENT,#19FF19,aucun,aucun
2009,Vallée du Rhône,2020-01-26,2020-01-27,2020-01-26,aucun,aucun,PAS DE DEPASSEMENT,#19FF19,aucun,aucun
2007,Ouest Ardèche,2020-01-26,2020-01-27,2020-01-26,aucun,aucun,PAS DE DEPASSEMENT,#19FF19,aucun,aucun
2006,Ouest Ain,2020-01-26,2020-01-27,2020-01-26,aucun,aucun,PAS DE DEPASSEMENT,#19FF19,aucun,aucun
2005,Est Drôme,2020-01-26,2020-01-27,2020-01-26,aucun,aucun,PAS DE DEPASSEMENT,#19FF19,aucun,aucun
2004,Contreforts Massif Central,2020-01-26,2020-01-27,2020-01-26,aucun,aucun,PAS DE DEPASSEMENT,#19FF19,aucun,aucun
2002,Bassin Stéphanois,2020-01-26,2020-01-27,2020-01-26,aucun,aucun,PAS DE DEPASSEMENT,#19FF19,aucun,aucun
2051,Cantal,2020-01-25,2020-01-26,2020-01-25,aucun,aucun,PAS DE DEPASSEMENT,#19FF19,aucun,aucun
2053,Puy-de-Dôme,2020-01-25,2020-01-26,2020-01-25,aucun,aucun,PAS DE DEPASSEMENT,#19FF19,aucun,aucun
2052,Haute-Loire,2020-01-25,2020-01-26,2020-01-25,aucun,aucun,PAS DE DEPASSEMENT,#19FF19,aucun,aucun
2015,Zone Alpine Haute-Savoie,2020-01-25,2020-01-26,2020-01-25,aucun,aucun,PAS DE DEPASSEMENT,#19FF19,aucun,aucun
2010,Vallée Maurienne Tarentaise,2020-01-25,2020-01-26,2020-01-25,aucun,aucun,PAS DE DEPASSEMENT,#19FF19,aucun,aucun
2005,Est Drôme,2020-01-25,2020-01-26,2020-01-25,aucun,aucun,PAS DE DEPASSEMENT,#19FF19,aucun,aucun
2001,Bassin Lémanique,2020-01-25,2020-01-26,2020-01-25,aucun,aucun,PAS DE DEPASSEMENT,#19FF19,aucun,aucun
2050,Allier,2020-01-25,2020-01-26,2020-01-25,aucun,aucun,PAS DE DEPASSEMENT,#19FF19,aucun,aucun
2003,Bassin Lyon Nord-Isère,2020-01-25,2020-01-26,2020-01-25,PM10,5,ALERTE,#FF1919,"Vendredi 24 janvier, les taux de pollution sont restés globalement élevés dans la région, en lien avec une très forte stabilité des masses d'air, favorable à l'accumulation des polluants à basse altitude.
Samedi 25 janvier, une diminution progressive des concentrations en particules fines est attendue sur l'ouest de la région, qui bénéficie d'un léger brassage. Sur le centre et l'Est en revanche, les inversions thermiques restent en placent et piègent les polluants émis au sol. Huit bassins d'air restent donc en vigilance rouge, et cinq autres sont placés en vigilance jaune ou orange durant les 24 prochaines heures.
Dimanche 26 janvier, les conditions météorologiques devraient commencer à devenir moins favorables à l'accumulation des particules, avec des températures en légère hausse et quelques ondées éparses. Les taux de pollution devraient commencer à diminuer, même si la qualité de l'air restera globalement médiocre.
Lundi 27 janvier, une amélioration plus franche de la situation est attendue avec l'arrivée du vent de sud qui devrait contribuer à disperser les émissions polluantes.","Vendredi 24 janvier, les taux de pollution sont restés globalement élevés dans la région, en lien avec une très forte stabilité des masses d'air, favorable à l'accumulation des polluants à basse altitude.
Samedi 25 janvier, une diminution progressive des concentrations en particules fines est attendue sur l'ouest de la région, qui bénéficie d'un léger brassage. Sur le centre et l'Est en revanche, les inversions thermiques restent en placent et piègent les polluants émis au sol. Huit bassins d'air restent donc en vigilance rouge, et cinq autres sont placés en vigilance jaune ou orange durant les 24 prochaines heures.
Dimanche 26 janvier, les conditions météorologiques devraient commencer à devenir moins favorables à l'accumulation des particules, avec des températures en légère hausse et quelques ondées éparses. Les taux de pollution devraient commencer à diminuer, même si la qualité de l'air restera globalement médiocre.
Lundi 27 janvier, une amélioration plus franche de la situation est attendue avec l'arrivée du vent de sud qui devrait contribuer à disperser les émissions polluantes."
2000,Bassin Grenoblois,2020-01-25,2020-01-26,2020-01-25,PM10,5,ALERTE,#FF1919,"Vendredi 24 janvier, les taux de pollution sont restés globalement élevés dans la région, en lien avec une très forte stabilité des masses d'air, favorable à l'accumulation des polluants à basse altitude.
Samedi 25 janvier, une diminution progressive des concentrations en particules fines est attendue sur l'ouest de la région, qui bénéficie d'un léger brassage. Sur le centre et l'Est en revanche, les inversions thermiques restent en placent et piègent les polluants émis au sol. Huit bassins d'air restent donc en vigilance rouge, et cinq autres sont placés en vigilance jaune ou orange durant les 24 prochaines heures.
Dimanche 26 janvier, les conditions météorologiques devraient commencer à devenir moins favorables à l'accumulation des particules, avec des températures en légère hausse et quelques ondées éparses. Les taux de pollution devraient commencer à diminuer, même si la qualité de l'air restera globalement médiocre.
Lundi 27 janvier, une amélioration plus franche de la situation est attendue avec l'arrivée du vent de sud qui devrait contribuer à disperser les émissions polluantes.","Vendredi 24 janvier, les taux de pollution sont restés globalement élevés dans la région, en lien avec une très forte stabilité des masses d'air, favorable à l'accumulation des polluants à basse altitude.
Samedi 25 janvier, une diminution progressive des concentrations en particules fines est attendue sur l'ouest de la région, qui bénéficie d'un léger brassage. Sur le centre et l'Est en revanche, les inversions thermiques restent en placent et piègent les polluants émis au sol. Huit bassins d'air restent donc en vigilance rouge, et cinq autres sont placés en vigilance jaune ou orange durant les 24 prochaines heures.
Dimanche 26 janvier, les conditions météorologiques devraient commencer à devenir moins favorables à l'accumulation des particules, avec des températures en légère hausse et quelques ondées éparses. Les taux de pollution devraient commencer à diminuer, même si la qualité de l'air restera globalement médiocre.
Lundi 27 janvier, une amélioration plus franche de la situation est attendue avec l'arrivée du vent de sud qui devrait contribuer à disperser les émissions polluantes."
2002,Bassin Stéphanois,2020-01-25,2020-01-26,2020-01-25,PM10,5,ALERTE,#FF1919,"Vendredi 24 janvier, les taux de pollution sont restés globalement élevés dans la région, en lien avec une très forte stabilité des masses d'air, favorable à l'accumulation des polluants à basse altitude.
Samedi 25 janvier, une diminution progressive des concentrations en particules fines est attendue sur l'ouest de la région, qui bénéficie d'un léger brassage. Sur le centre et l'Est en revanche, les inversions thermiques restent en placent et piègent les polluants émis au sol. Huit bassins d'air restent donc en vigilance rouge, et cinq autres sont placés en vigilance jaune ou orange durant les 24 prochaines heures.
Dimanche 26 janvier, les conditions météorologiques devraient commencer à devenir moins favorables à l'accumulation des particules, avec des températures en légère hausse et quelques ondées éparses. Les taux de pollution devraient commencer à diminuer, même si la qualité de l'air restera globalement médiocre.
Lundi 27 janvier, une amélioration plus franche de la situation est attendue avec l'arrivée du vent de sud qui devrait contribuer à disperser les émissions polluantes.","Vendredi 24 janvier, les taux de pollution sont restés globalement élevés dans la région, en lien avec une très forte stabilité des masses d'air, favorable à l'accumulation des polluants à basse altitude.
Samedi 25 janvier, une diminution progressive des concentrations en particules fines est attendue sur l'ouest de la région, qui bénéficie d'un léger brassage. Sur le centre et l'Est en revanche, les inversions thermiques restent en placent et piègent les polluants émis au sol. Huit bassins d'air restent donc en vigilance rouge, et cinq autres sont placés en vigilance jaune ou orange durant les 24 prochaines heures.
Dimanche 26 janvier, les conditions météorologiques devraient commencer à devenir moins favorables à l'accumulation des particules, avec des températures en légère hausse et quelques ondées éparses. Les taux de pollution devraient commencer à diminuer, même si la qualité de l'air restera globalement médiocre.
Lundi 27 janvier, une amélioration plus franche de la situation est attendue avec l'arrivée du vent de sud qui devrait contribuer à disperser les émissions polluantes."
2004,Contreforts Massif Central,2020-01-25,2020-01-26,2020-01-25,PM10,5,ALERTE,#FF1919,"Vendredi 24 janvier, les taux de pollution sont restés globalement élevés dans la région, en lien avec une très forte stabilité des masses d'air, favorable à l'accumulation des polluants à basse altitude.
Samedi 25 janvier, une diminution progressive des concentrations en particules fines est attendue sur l'ouest de la région, qui bénéficie d'un léger brassage. Sur le centre et l'Est en revanche, les inversions thermiques restent en placent et piègent les polluants émis au sol. Huit bassins d'air restent donc en vigilance rouge, et cinq autres sont placés en vigilance jaune ou orange durant les 24 prochaines heures.
Dimanche 26 janvier, les conditions météorologiques devraient commencer à devenir moins favorables à l'accumulation des particules, avec des températures en légère hausse et quelques ondées éparses. Les taux de pollution devraient commencer à diminuer, même si la qualité de l'air restera globalement médiocre.
Lundi 27 janvier, une amélioration plus franche de la situation est attendue avec l'arrivée du vent de sud qui devrait contribuer à disperser les émissions polluantes.","Vendredi 24 janvier, les taux de pollution sont restés globalement élevés dans la région, en lien avec une très forte stabilité des masses d'air, favorable à l'accumulation des polluants à basse altitude.
Samedi 25 janvier, une diminution progressive des concentrations en particules fines est attendue sur l'ouest de la région, qui bénéficie d'un léger brassage. Sur le centre et l'Est en revanche, les inversions thermiques restent en placent et piègent les polluants émis au sol. Huit bassins d'air restent donc en vigilance rouge, et cinq autres sont placés en vigilance jaune ou orange durant les 24 prochaines heures.
Dimanche 26 janvier, les conditions météorologiques devraient commencer à devenir moins favorables à l'accumulation des particules, avec des températures en légère hausse et quelques ondées éparses. Les taux de pollution devraient commencer à diminuer, même si la qualité de l'air restera globalement médiocre.
Lundi 27 janvier, une amélioration plus franche de la situation est attendue avec l'arrivée du vent de sud qui devrait contribuer à disperser les émissions polluantes."
2006,Ouest Ain,2020-01-25,2020-01-26,2020-01-25,PM10,5,ALERTE,#FF1919,"Vendredi 24 janvier, les taux de pollution sont restés globalement élevés dans la région, en lien avec une très forte stabilité des masses d'air, favorable à l'accumulation des polluants à basse altitude.
Samedi 25 janvier, une diminution progressive des concentrations en particules fines est attendue sur l'ouest de la région, qui bénéficie d'un léger brassage. Sur le centre et l'Est en revanche, les inversions thermiques restent en placent et piègent les polluants émis au sol. Huit bassins d'air restent donc en vigilance rouge, et cinq autres sont placés en vigilance jaune ou orange durant les 24 prochaines heures.
Dimanche 26 janvier, les conditions météorologiques devraient commencer à devenir moins favorables à l'accumulation des particules, avec des températures en légère hausse et quelques ondées éparses. Les taux de pollution devraient commencer à diminuer, même si la qualité de l'air restera globalement médiocre.
Lundi 27 janvier, une amélioration plus franche de la situation est attendue avec l'arrivée du vent de sud qui devrait contribuer à disperser les émissions polluantes.","Vendredi 24 janvier, les taux de pollution sont restés globalement élevés dans la région, en lien avec une très forte stabilité des masses d'air, favorable à l'accumulation des polluants à basse altitude.
Samedi 25 janvier, une diminution progressive des concentrations en particules fines est attendue sur l'ouest de la région, qui bénéficie d'un léger brassage. Sur le centre et l'Est en revanche, les inversions thermiques restent en placent et piègent les polluants émis au sol. Huit bassins d'air restent donc en vigilance rouge, et cinq autres sont placés en vigilance jaune ou orange durant les 24 prochaines heures.
Dimanche 26 janvier, les conditions météorologiques devraient commencer à devenir moins favorables à l'accumulation des particules, avec des températures en légère hausse et quelques ondées éparses. Les taux de pollution devraient commencer à diminuer, même si la qualité de l'air restera globalement médiocre.
Lundi 27 janvier, une amélioration plus franche de la situation est attendue avec l'arrivée du vent de sud qui devrait contribuer à disperser les émissions polluantes."
